word,review_flag,candidate_source,df_total,neg_count,neu_count,pos_count,pmi_neg,pmi_neu,pmi_pos,delta_pmi_pos_minus_neg,fisher_odds_ratio,fisher_p_value,bootstrap_ci_low,bootstrap_ci_high,bootstrap_ci_excludes_zero,direction,direction_stability,dominant_share,wilson_lower,wilson_upper,score_minus9_to9,bh_adjusted_p_value,survives_fdr,statistical_keep,statistical_reject_reasons
mugove,,deterministic,10,5,0,5,0.10739533597714512,-1.933983745625877,0.6575789726652914,0.5501836366881463,1.4653389505936423,0.5393330955847788,-1.3639980177311195,2.447275077710659,False,POS,0.725,0.5,0.236593090512564,0.7634069094874361,0,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
nevana,,deterministic,10,4,1,5,-0.18211128121783915,-0.3490212449047192,0.6575789726652914,0.8396902538831306,1.8321524320183837,0.4995305457547021,-1.0682926112657898,3.2105430604420966,False,POS,0.813,0.5,0.236593090512564,0.7634069094874361,1,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
hapana,,deterministic,122,65,18,39,0.13706620265348768,-0.2688508962207372,-0.042392414018713964,-0.17945861667220164,0.8768335273573923,0.5471868252621772,-0.7961938582356831,0.37645701781044966,False,NEG,0.736,0.5327868852459017,0.44460958924920835,0.6189624646269221,-2,0.9357687736367668,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
wacho,,deterministic,58,31,10,17,0.1471963440351196,-0.01971361965176044,-0.1506169258316845,-0.2978132698668041,0.8017972172920106,0.5556851042957474,-1.2003407714856846,0.49059319353597874,False,NEG,0.771,0.5344827586206896,0.408001750439952,0.6566797767471373,-2,0.9468713690526814,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
huyai,,deterministic,14,6,2,6,-0.11726013686787162,-0.07771922308732648,0.4329234998202729,0.5501836366881445,1.4655172413793103,0.5630990405330857,-1.1204105130811304,2.28315034408105,False,POS,0.764,0.42857142857142855,0.21380798904474121,0.6740935542034926,0,0.9526263338050768,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
dzose,,deterministic,13,6,1,6,-0.014166643903767095,-0.7115913242894276,0.5360169927843774,0.5501836366881445,1.4655172413793103,0.5630990405330857,-1.14392527506899,2.300299115665348,False,POS,0.759,0.46153846153846156,0.23206067809538303,0.7085620428549398,0,0.9526263338050768,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
yako,,deterministic,94,47,10,37,0.0478943242284835,-0.7115913242894285,0.2570410430815615,0.209146718853078,1.1550576258322127,0.5762615559599592,-0.4357240401270197,0.7996236185951687,False,POS,0.726,0.39361702127659576,0.3008989325900031,0.4946887432167085,-1,0.9624826633218145,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
inenge,,deterministic,17,9,4,4,0.15892563661722647,0.49897566165022944,-0.36889323869590207,-0.5278188753131285,0.6503318019397651,0.5791209245410918,-2.5688238074343004,1.0013261323439515,False,NEG,0.7675,0.5294117647058824,0.30963235060004424,0.7383489355759056,-3,0.9624826633218145,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
hamuna,,deterministic,14,9,1,4,0.43022765843462096,-0.8146848172535321,-0.09759121687850758,-0.5278188753131285,0.6503318019397651,0.5791209245410918,-2.753544003931382,1.0920244232010308,False,NEG,0.752,0.6428571428571429,0.38764423103907397,0.8365526824644587,-3,0.9624826633218145,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vechidiki,,deterministic,14,9,1,4,0.43022765843462096,-0.8146848172535321,-0.09759121687850758,-0.5278188753131285,0.6503318019397651,0.5791209245410918,-2.614074116951889,0.976064983738329,False,NEG,0.7685,0.6428571428571429,0.38764423103907397,0.8365526824644587,-3,0.9624826633218145,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
pamberi,,deterministic,13,9,0,4,0.5333211513987255,-2.2965538250105855,0.005502276085596947,-0.5278188753131285,0.6503318019397651,0.5791209245410918,-2.7889045967447346,1.0383304601338348,False,NEG,0.7655,0.6923076923076923,0.42369343180549035,0.8731929634428948,-3,0.9624826633218145,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
pasina,,deterministic,38,21,6,11,0.19975935412580448,-0.10801314540092655,-0.15275980783113496,-0.35251916195693944,0.7661091307924321,0.5890907952758629,-1.4916930959229948,0.6368583365478813,False,NEG,0.757,0.5526315789473685,0.3970629712199248,0.6985359900194876,-2,0.9688183113944506,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kwaari,,deterministic,14,7,0,7,0.08919074059955356,-2.39964731797469,0.6393743772876999,0.5501836366881463,1.4656956688386356,0.587757697060347,-1.1792848619530516,2.163424859050453,False,POS,0.7685,0.5,0.26799202452413634,0.7320079754758637,0,0.9688183113944506,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vakanaka,,deterministic,14,7,0,7,0.08919074059955356,-2.39964731797469,0.6393743772876999,0.5501836366881463,1.4656956688386356,0.587757697060347,-1.0668937950776465,2.156891478035298,False,POS,0.771,0.5,0.26799202452413634,0.7320079754758637,0,0.9688183113944506,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kune,,deterministic,180,84,33,63,-0.05469445048637844,0.028567840723484395,0.08329443669174807,0.13798888717812652,1.1007638072855463,0.6103682470378944,-0.35230315223010317,0.6096353449549443,False,POS,0.7265,0.35,0.28411585057863636,0.42215279879784745,-1,0.975750383167148,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mumwe,,deterministic,102,58,9,35,0.23116576019656598,-0.9732189089089776,0.060731796805989724,-0.17043396339057626,0.882142713997515,0.5960571819827045,-0.8107445155984224,0.440171204028195,False,NEG,0.713,0.5686274509803921,0.4717497773240239,0.6605235317931281,-2,0.975750383167148,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mushure,,deterministic,36,19,1,16,0.13585880010083873,-2.146528381005977,0.4450343372851897,0.309175537184351,1.234655870445344,0.6054433215433206,-0.6940463215649078,1.229470132549262,False,POS,0.757,0.4444444444444444,0.2954126874008022,0.6041893824430271,-1,0.975750383167148,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vevhu,,deterministic,23,8,8,7,-0.42684487030869,0.9912076667255851,-0.057233479262364995,0.369611391046325,1.2821483326945189,0.6119045248319204,-1.1571702952810403,1.9055918437148274,False,POS,0.6995,0.30434782608695654,0.15604024453214022,0.508657562687592,0,0.975750383167148,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mudhara,,deterministic,21,11,5,5,0.13757834147352277,0.49150054108808305,-0.3763683592580467,-0.5139467007315695,0.6650186274851154,0.6119112572404148,-2.3341404058262016,0.8658495730718081,False,NEG,0.7725,0.5238095238095238,0.3236953458284443,0.7165599389846583,-3,0.975750383167148,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kwacho,,deterministic,20,8,5,7,-0.22980802324913618,0.5602132911720972,0.13980336779718883,0.369611391046325,1.2821483326945189,0.6119045248319204,-1.0820770399730615,1.8152268190062808,False,POS,0.7035,0.35,0.18119182410108206,0.5671457233147638,0,0.975750383167148,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
nazvo,,deterministic,18,11,2,5,0.35438973054666967,-0.42919159358870473,-0.15955697018489978,-0.5139467007315695,0.6650186274851154,0.6119112572404148,-2.4832917119229148,1.0271939377135018,False,NEG,0.7705,0.6111111111111112,0.3861904160223791,0.7969475342783638,-3,0.975750383167148,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vakawanda,,deterministic,17,8,2,7,-0.0015390355760196428,-0.349021244904721,0.36807235547030537,0.369611391046325,1.2821483326945189,0.6119045248319204,-1.1149908763557048,1.9106261248963676,False,POS,0.6975,0.4117647058823529,0.2161105679021481,0.6399455735700021,-1,0.975750383167148,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
achiri,,deterministic,16,8,1,7,0.08334986201049333,-1.0010979414844137,0.45296125305681834,0.369611391046325,1.2821483326945189,0.6119045248319204,-1.159681882352266,1.9481684358007265,False,POS,0.711,0.4375,0.23098652405492354,0.6682144360118811,-1,0.975750383167148,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
haisi,,deterministic,46,23,10,13,0.055711180688213346,0.31149228882361246,-0.19380653213780974,-0.24951771282602309,0.8268720038751274,0.6148229299999035,-1.2999181699253604,0.6865715318350207,False,NEG,0.7035,0.5,0.3611893708270325,0.6388106291729675,-2,0.9770923331984999,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
wangu,,deterministic,166,85,27,54,0.0787552879332436,-0.13968497639371869,-0.02072926548758236,-0.09948455342082596,0.9288882766221243,0.7271486431132823,-0.6029477296404127,0.37022366798395323,False,NEG,0.6595,0.5120481927710844,0.43660076812207427,0.5869506075418789,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
manje,,deterministic,96,49,17,30,0.07718072293013734,-0.004840343170230632,-0.07125492289844093,-0.14843564582857827,0.8954022444244519,0.7296945498052867,-0.8396592074666724,0.4950527959938396,False,NEG,0.675,0.5104166666666666,0.41196037089885484,0.6080713876874437,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
wako,,deterministic,80,45,8,27,0.2171589022026872,-0.7851203597113949,0.040907612216795286,-0.1762512899858919,0.877404403244496,0.6309054825830349,-0.8944430219699262,0.4917453384208743,False,NEG,0.691,0.5625,0.4534113429694972,0.6658613908385618,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
yangu,,deterministic,74,31,19,24,-0.20160745684363768,0.5245673755529703,-0.013993899540199806,0.18761355730343787,1.135005973715651,0.6800329051462666,-0.595685996775025,0.9723581354927059,False,POS,0.676,0.32432432432432434,0.22864074907764337,0.4373470112508166,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
yake,,deterministic,67,31,12,24,-0.059254533432307355,0.025374269876776268,0.12835902387113052,0.18761355730343787,1.135005973715651,0.6800329051462666,-0.575462845046064,0.9616148705743394,False,POS,0.694,0.3582089552238806,0.2539805707639161,0.4778149016007813,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
aya,,rag_recovered,65,31,10,24,-0.01586193791892665,-0.1827719016058067,0.17175161938451122,0.18761355730343787,1.135005973715651,0.6800329051462666,-0.6218708113457344,0.9463226157590545,False,POS,0.6955,0.36923076923076925,0.2622939587407091,0.4907618263744998,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kumusha,,deterministic,58,30,5,23,0.10065375809808952,-0.9525994237932238,0.27468890890098585,0.17403515080289633,1.1238333976089472,0.6759314910983041,-0.6363160938454471,0.9477491755605216,False,POS,0.6715,0.39655172413793105,0.2808875779487437,0.525067840489988,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
unenge,,deterministic,50,24,8,18,-0.003220498517978676,-0.1124149643485719,0.1417066596839085,0.14492715820188717,1.0990184757505774,0.7553052014249236,-0.7891107180533182,0.992825346070224,False,POS,0.6105,0.36,0.24138749651846741,0.49858983123887307,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vanoda,,deterministic,50,25,5,20,0.054494999338309036,-0.7404461869616137,0.28980529867304305,0.23531029933473402,1.1728813559322033,0.6485409273874376,-0.6173325234645293,1.0843473901433913,False,POS,0.7145,0.4,0.27608389730256544,0.5381856225241064,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
anoda,,deterministic,46,22,6,18,-0.007024574659748595,-0.3803854158140565,0.26075933132767126,0.26778390598741986,1.1995591014066764,0.6288551629327368,-0.6530682958261763,1.134900498558125,False,POS,0.716,0.391304347826087,0.26393225037829016,0.5354315676837925,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
hake,,deterministic,45,21,8,16,-0.04124874537798995,0.038001878204526385,0.12706425596651094,0.1683130013445009,1.1164835164835165,0.7399841352482208,-0.7884920653543744,1.1243760297360843,False,POS,0.6395,0.35555555555555557,0.23219082604215874,0.5016418580362314,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
rega,,deterministic,37,21,4,12,0.23772720432482508,-0.6005600119006846,0.005502276085596947,-0.23222492823922813,0.8360763660302831,0.7234530510818662,-1.3811645940072608,0.7230674772184392,False,NEG,0.686,0.5675675675675675,0.4091418109016808,0.7132828072284269,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
zve,suspected_non_content_seed,deterministic,37,19,7,11,0.09686466848497499,0.13640558226552102,-0.11479195763211436,-0.21165662611708935,0.8471966865339934,0.713236582201445,-1.3042828401616566,0.800046987942446,False,NEG,0.6485,0.5135135135135135,0.358948966656188,0.6655359569698336,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
hameno,,deterministic,33,13,13,7,-0.2709205481756962,1.147131988858579,-0.5687338180425003,-0.2978132698668041,0.7879824276911284,0.6566539897531,-1.8372015232974177,0.9447570464701112,False,NEG,0.68,0.3939393939393939,0.2468310743447709,0.5631655918005977,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
makore,,deterministic,32,18,4,10,0.22736669271910337,-0.3941091344332577,-0.03958561344294065,-0.266952306162044,0.8128677411102584,0.7014473146810881,-1.5449582307676901,0.7772108177637449,False,NEG,0.6805,0.5625,0.3932559113685198,0.7183466888495963,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ndiko,,deterministic,31,16,6,9,0.10739533597714512,0.18149347179405861,-0.13888763324957676,-0.24628296922672188,0.823144418872267,0.6887418961107659,-1.596189058389503,0.8402397285032698,False,NEG,0.6645,0.5161290322580645,0.348403954480288,0.6802974843758269,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mberi,,deterministic,30,15,3,12,0.06374011294259674,-0.6650487383523984,0.3035836290185916,0.23984351607599486,1.1723502304147466,0.6980789068833033,-0.8810905917703598,1.3389973495298353,False,POS,0.658,0.4,0.24590628116801852,0.5767963974667752,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mazuva,,deterministic,29,13,5,11,-0.08747440707976573,0.0351222464283385,0.2313836835019245,0.31885809058169023,1.2401594566661744,0.678403304232062,-0.9287853083828281,1.4376809285672054,False,POS,0.7065,0.3793103448275862,0.2268802210080984,0.5599745579401147,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ndoda,,deterministic,28,12,6,10,-0.1487526842714093,0.3258833811292341,0.14989218542077243,0.29864486969218174,1.2212202609363008,0.6677638825220592,-1.0570808450330131,1.4923529078476474,False,POS,0.696,0.35714285714285715,0.2070582950773768,0.5416969348557219,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ndosaka,,deterministic,28,13,4,11,-0.037721371882664556,-0.2046313355695446,0.2811367186990257,0.31885809058169023,1.2401594566661744,0.678403304232062,-0.8611749989850493,1.45494022559626,False,POS,0.6985,0.39285714285714285,0.2356568654157959,0.5759095570340281,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
inga,,rag_recovered,27,14,6,7,0.11690242172151954,0.37741368176931545,-0.2840043411093873,-0.40090676283090687,0.7315063242621694,0.6572969061096936,-1.7944170615954809,0.825988448009986,False,NEG,0.744,0.5185185185185185,0.3398561575495229,0.6925677302378153,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ano,,rag_recovered,26,13,2,11,0.06724818771887797,-0.9476586825229525,0.3861062783005682,0.31885809058169023,1.2401594566661744,0.678403304232062,-0.9517033595768206,1.4661370081329164,False,POS,0.6975,0.4230769230769231,0.2554444331365656,0.6105138625340828,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kwangu,,deterministic,26,12,4,10,-0.04378312466986678,-0.09966177596800208,0.25486174502231496,0.29864486969218174,1.2212202609363008,0.6677638825220592,-1.0012961675822025,1.5119656977727087,False,POS,0.701,0.38461538461538464,0.22428594435712798,0.5746514991488447,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
uone,,deterministic,23,12,1,10,0.12954847821569437,-1.511292673803597,0.4281933479078761,0.29864486969218174,1.2212202609363008,0.6677638825220592,-0.925810340424688,1.5085695641926018,False,POS,0.7055,0.43478260869565216,0.25634635325674215,0.6318862491498354,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
zvakadaro,,deterministic,23,12,5,6,0.12954847821569437,0.36317644411254335,-0.26368435672979196,-0.39323283494548633,0.7316091954022989,0.6349548427272484,-1.9757219423509509,0.902195882239503,False,NEG,0.718,0.5217391304347826,0.32962737336427406,0.7076284258335335,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
muno,,deterministic,22,14,1,7,0.4064090389165038,-1.448556918455635,0.005502276085596947,-0.40090676283090687,0.7315063242621694,0.6572969061096936,-1.9988799969701831,0.8388542190052054,False,NEG,0.736,0.6363636363636364,0.42951708090131013,0.8026679532963387,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kuchikoro,,deterministic,21,12,3,6,0.2578725751912341,-0.16057615549160964,-0.13536025975425225,-0.39323283494548633,0.7316091954022989,0.6349548427272484,-1.9762190285376784,0.9849893881096794,False,NEG,0.7305,0.5714285714285714,0.3654655436930671,0.7553003107462404,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
dzimwe,,deterministic,20,13,0,7,0.43761663766399295,-2.899218327465201,0.13980336779718883,-0.2978132698668041,0.7879824276911284,0.6566539897531,-1.8027567828149569,0.9584605292590728,False,NEG,0.6835,0.65,0.43285427668523624,0.818808175898918,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vakomana,,deterministic,20,10,5,5,0.07504655827928453,0.5602132911720972,-0.30765560917403256,-0.3827021674533171,0.7317119877441594,0.7933776588100291,-2.2028272025928364,1.0887163419079477,False,NEG,0.71,0.5,0.2992980081982123,0.7007019918017877,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
nachamisa,,deterministic,19,10,4,5,0.1471963440351196,0.342856459732948,-0.23550582341819748,-0.3827021674533171,0.7317119877441594,0.7933776588100291,-2.211208899433018,1.1021656376785578,False,NEG,0.7185,0.5263157894736842,0.3170780924511316,0.7267019483882042,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
iyeye,suspected_non_content_seed,deterministic,18,9,4,5,0.07875528793324271,0.4188053129662457,-0.15955697018489978,-0.2383122581181425,0.8132260947274352,0.7913887228550742,-2.0649505970543034,1.2164945314341964,False,NEG,0.623,0.5,0.29031021505169974,0.7096897849483003,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ndati,,deterministic,18,9,4,5,0.07875528793324271,0.4188053129662457,-0.15955697018489978,-0.2383122581181425,0.8132260947274352,0.7913887228550742,-2.1525605289915655,1.3248794031796232,False,NEG,0.6195,0.5,0.29031021505169974,0.7096897849483003,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mapurisa,,deterministic,17,10,2,5,0.30331554595240107,-0.349021244904721,-0.07938662150091602,-0.3827021674533171,0.7317119877441594,0.7933776588100291,-2.1033198293844304,1.0580734606834763,False,NEG,0.708,0.5882352941176471,0.3600544264299978,0.7838894320978518,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mfana,,deterministic,17,7,4,6,-0.18211128121784093,0.49897566165022944,0.1616214780028784,0.34373275922071933,1.2558292282430215,0.7796895074984215,-1.3293484936321096,1.9632446358113103,False,POS,0.656,0.35294117647058826,0.17309720397243744,0.5869963651478132,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
veduwe,,deterministic,17,10,2,5,0.30331554595240107,-0.349021244904721,-0.07938662150091602,-0.3827021674533171,0.7317119877441594,0.7933776588100291,-2.267357876946616,1.0537595398416928,False,NEG,0.7025,0.5882352941176471,0.3600544264299978,0.7838894320978518,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
zvedu,,deterministic,17,7,7,3,-0.18211128121784093,1.235941255816435,-0.7314633180806087,-0.5493520368627678,0.6271937018205674,0.7491572638903632,-3.3377446218417655,1.246589298935413,False,NEG,0.7275,0.4117647058823529,0.2161105679021481,0.6399455735700021,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ayo,,deterministic,16,8,4,4,0.08334986201049333,0.5838645592367424,-0.2840043411093891,-0.3673542031198824,0.7318147013782542,0.7718541970956455,-2.5381369664376754,1.2360565811749016,False,NEG,0.686,0.5,0.27999563610326017,0.7200043638967398,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
chaiye,,deterministic,16,9,2,5,0.24381453420373944,-0.264132347318208,0.005502276085596947,-0.2383122581181425,0.8132260947274352,0.7913887228550742,-2.1008542856110437,1.2351092758339537,False,NEG,0.624,0.5625,0.331785563988119,0.7690134759450765,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ishoma,,deterministic,16,6,5,5,-0.30367326109875314,0.8733711764317267,0.005502276085596947,0.3091755371843501,1.2207966296438146,0.7657691444148125,-1.559845041627887,2.1202070005609506,False,POS,0.6365,0.3125,0.14164643854782039,0.5559564416525933,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ndaona,,deterministic,16,9,2,5,0.24381453420373944,-0.264132347318208,0.005502276085596947,-0.2383122581181425,0.8132260947274352,0.7913887228550742,-2.0436435634557064,1.265458920850761,False,NEG,0.63,0.5625,0.331785563988119,0.7690134759450765,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
nemi,,deterministic,15,7,2,6,-0.007024574659748595,-0.17393453834662864,0.33670818456097074,0.34373275922071933,1.2558292282430215,0.7796895074984215,-1.421306054099506,1.9660787435331957,False,POS,0.685,0.4,0.1982449614134158,0.6425316987937539,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
nenyaya,,deterministic,15,8,3,4,0.1735476709820727,0.31149228882361335,-0.19380653213780974,-0.3673542031198824,0.7318147013782542,0.7718541970956455,-2.627082623057196,1.2356193077223694,False,NEG,0.68,0.5333333333333333,0.30116980025498397,0.7519046463426261,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vega,,rag_recovered,15,10,0,5,0.4784022525104934,-2.495862633233992,0.09570008505717631,-0.3827021674533171,0.7317119877441594,0.7933776588100291,-2.236166373528903,1.0409789342537852,False,NEG,0.7035,0.6666666666666666,0.41713547738519774,0.8482367556028526,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vevamwe,,deterministic,15,6,6,3,-0.21347545212717378,1.2045770849071005,-0.5563766115225164,-0.3429011593953426,0.7319173363949484,0.746744558012466,-3.1016650659175533,1.5300088946785957,False,NEG,0.6515,0.4,0.1982449614134158,0.6425316987937539,-2,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
achiti,,deterministic,14,7,1,6,0.08919074059955356,-0.8146848172535321,0.4329234998202729,0.34373275922071933,1.2558292282430215,0.7796895074984215,-1.4785435826864,1.9317993134512659,False,POS,0.6675,0.42857142857142855,0.21380798904474121,0.6740935542034926,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kuvhota,,deterministic,14,8,2,4,0.26976298624137485,-0.07771922308732648,-0.09759121687850758,-0.3673542031198824,0.7318147013782542,0.7718541970956455,-2.5560279309965366,1.1970652789927352,False,NEG,0.6845,0.5714285714285714,0.3259064457965074,0.7861920109552588,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kwauri,,deterministic,14,8,2,4,0.26976298624137485,-0.07771922308732648,-0.09759121687850758,-0.3673542031198824,0.7318147013782542,0.7718541970956455,-2.499232485722781,1.2414767302294405,False,NEG,0.6795,0.5714285714285714,0.3259064457965074,0.7861920109552588,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ndeipi,,deterministic,14,6,3,5,-0.11726013686787162,0.4077076040829155,0.19191540031647847,0.3091755371843501,1.2207966296438146,0.7657691444148125,-1.584138766159048,2.0025642904026855,False,POS,0.647,0.35714285714285715,0.1634473175355414,0.612355768960926,-1,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ndeye,,deterministic,14,7,4,3,0.08919074059955356,0.7702776834676239,-0.4601612962632142,-0.5493520368627678,0.6271937018205674,0.7491572638903632,-3.359538667340618,1.1558911634925726,False,NEG,0.7275,0.5,0.26799202452413634,0.7320079754758637,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
zvema,,deterministic,14,8,2,4,0.26976298624137485,-0.07771922308732648,-0.09759121687850758,-0.3673542031198824,0.7318147013782542,0.7718541970956455,-2.527307577642709,1.2122574551316738,False,NEG,0.6845,0.5714285714285714,0.3259064457965074,0.7861920109552588,-3,0.9880587202066854,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
